ccn_str,Facility Name,StateNorm,tag_label,has_ewh_psych,has_ewh_md,has_both,Psychiatry Provider 1,Medical Director Name,Survey Date,Scope Severity Code
185046,Salem Springlake Health & Rehab Center,Kentucky,F0880,True,False,False,Kaitlin Overfield,XXX,2023-12-08,D
185046,Salem Springlake Health & Rehab Center,Kentucky,F0880,True,False,False,Kaitlin Overfield,XXX,2021-04-01,D
185048,Colonial Center,Kentucky,F0880,True,False,False,Kathy Moss,XXX,2024-01-27,E
185048,Colonial Center,Kentucky,F0880,True,False,False,Kathy Moss,XXX,2019-06-13,D
185049,Auburn Health Care,Kentucky,F0880,True,False,False,Abigail Pollachek,XXX,2025-04-10,D
185049,Auburn Health Care,Kentucky,F0865,True,False,False,Abigail Pollachek,XXX,2025-09-12,F
185065,Maplewood Health & Rehabilitation,Kentucky,F0880,True,False,False,Keisha Todd,XXX,2024-07-12,D
185089,Signature Healthcare of Bowling Green,Kentucky,F0880,True,False,False,Angela Gipson,XXX,2025-09-05,D
185094,Pikeville Nursing and Rehab,Kentucky,F0880,True,False,False,Hali Adams,XXX,2024-10-30,D
185094,Pikeville Nursing and Rehab,Kentucky,F0760,True,False,False,Hali Adams,XXX,2018-07-19,D
185096,Parkwood Health & Rehabilitation,Kentucky,F0880,True,False,False,Sheena Steele,XXX,2024-07-03,E
185096,Parkwood Health & Rehabilitation,Kentucky,F0880,True,False,False,Sheena Steele,XXX,2019-06-24,D
185096,Parkwood Health & Rehabilitation,Kentucky,F0880,True,False,False,Sheena Steele,XXX,2018-03-29,D
185112,Breathitt Health & Rehabilitation,Kentucky,F0880,True,False,False,Hali Adams,XXX,2025-02-07,D
185112,Breathitt Health & Rehabilitation,Kentucky,F0880,True,False,False,Hali Adams,XXX,2018-06-07,D
185122,Eastway Health & Rehabilitation,Kentucky,F0880,True,False,False,Catherine Flem,XXX,2024-07-12,F
185122,Eastway Health & Rehabilitation,Kentucky,F0755,True,False,False,Catherine Flem,XXX,2021-07-03,E
185122,Eastway Health & Rehabilitation,Kentucky,F0759,True,False,False,Catherine Flem,XXX,2021-07-03,D
185122,Eastway Health & Rehabilitation,Kentucky,F0867,True,False,False,Catherine Flem,XXX,2021-07-03,F
185122,Eastway Health & Rehabilitation,Kentucky,F0880,True,False,False,Catherine Flem,XXX,2021-07-03,E
185122,Eastway Health & Rehabilitation,Kentucky,F0880,True,False,False,Catherine Flem,XXX,2019-12-06,D
185160,Lexington Country Place,Kentucky,F0880,True,False,False,Julia Guerrero,XXX,2025-04-03,E
185160,Lexington Country Place,Kentucky,F0880,True,False,False,Julia Guerrero,XXX,2019-01-31,D
185167,Hopkins Center,Kentucky,F0880,True,False,False,Abigail Pollachek,XXX,2021-12-02,F
185168,Signature Healthcare of Monroe County,Kentucky,F0880,True,False,False,Molly Fox,XXX,2019-04-18,D
185168,Signature Healthcare of Monroe County,Kentucky,F0880,True,False,False,Molly Fox,XXX,2018-03-08,D
185170,Bradford,Kentucky,F0880,True,False,False,Charlsey Nave,XXX,2024-04-26,E
185177,Grayson Nursing and Rehabilitation,Kentucky,F0880,True,False,False,Kristen Falls,XXX,2018-09-20,D
185187,Greenwood Nursing and Rehab - KY,Kentucky,F0880,True,False,False,Angela Gipson,XXX,2025-08-01,D
185187,Greenwood Nursing and Rehab - KY,Kentucky,F0880,True,False,False,Angela Gipson,XXX,2022-07-05,F
185187,Greenwood Nursing and Rehab - KY,Kentucky,F0880,True,False,False,Angela Gipson,XXX,2019-10-11,D
185195,Oakview Nursing and Rehab,Kentucky,F0880,True,False,False,Kaitlin Overfield,XXX,2024-06-13,D
185195,Oakview Nursing and Rehab,Kentucky,F0759,True,False,False,Kaitlin Overfield,XXX,2021-08-13,D
185195,Oakview Nursing and Rehab,Kentucky,F0880,True,False,False,Kaitlin Overfield,XXX,2021-08-13,F
185197,Hartland Park Health and Rehabilitation,Kentucky,F0880,True,False,False,Julia Guerrero,XXX,2025-06-13,E
185197,Hartland Park Health and Rehabilitation,Kentucky,F0755,True,False,False,Julia Guerrero,XXX,2024-08-16,D
185197,Hartland Park Health and Rehabilitation,Kentucky,F0880,True,False,False,Julia Guerrero,XXX,2024-08-16,D
185197,Hartland Park Health and Rehabilitation,Kentucky,F0867,True,False,False,Julia Guerrero,XXX,2019-09-19,E
185197,Hartland Park Health and Rehabilitation,Kentucky,F0880,True,False,False,Julia Guerrero,XXX,2019-09-19,E
185200,Letcher Manor,Kentucky,F0880,True,False,False,Hali Adams,XXX,2025-02-27,D
185200,Letcher Manor,Kentucky,F0759,True,False,False,Hali Adams,XXX,2024-04-05,D
185205,Signature Healthcare of Carrollton,Kentucky,F0880,False,True,False,XXX,Kathy Short,2024-04-12,D
185208,Carmel Manor Fort Thomas AL,Kentucky,F0880,True,True,True,Lorie Jansen,Achamma Itticheria,2025-07-24,F
185208,Carmel Manor Fort Thomas SNF,Kentucky,F0880,True,True,True,Lorie Jansen,Achamma Itticheria,2025-07-24,F
185208,Carmel Manor Fort Thomas AL,Kentucky,F0880,True,True,True,Lorie Jansen,Achamma Itticheria,2025-03-15,D
185208,Carmel Manor Fort Thomas SNF,Kentucky,F0880,True,True,True,Lorie Jansen,Achamma Itticheria,2025-03-15,D
185208,Carmel Manor Fort Thomas AL,Kentucky,F0880,True,True,True,Lorie Jansen,Achamma Itticheria,2025-12-01,F
185208,Carmel Manor Fort Thomas SNF,Kentucky,F0880,True,True,True,Lorie Jansen,Achamma Itticheria,2025-12-01,F
185208,Carmel Manor Fort Thomas AL,Kentucky,F0760,True,True,True,Lorie Jansen,Achamma Itticheria,2023-05-05,D
185208,Carmel Manor Fort Thomas SNF,Kentucky,F0760,True,True,True,Lorie Jansen,Achamma Itticheria,2023-05-05,D
185208,Carmel Manor Fort Thomas AL,Kentucky,F0759,True,True,True,Lorie Jansen,Achamma Itticheria,2022-03-17,D
185208,Carmel Manor Fort Thomas SNF,Kentucky,F0759,True,True,True,Lorie Jansen,Achamma Itticheria,2022-03-17,D
185208,Carmel Manor Fort Thomas AL,Kentucky,F0880,True,True,True,Lorie Jansen,Achamma Itticheria,2022-03-17,F
185208,Carmel Manor Fort Thomas SNF,Kentucky,F0880,True,True,True,Lorie Jansen,Achamma Itticheria,2022-03-17,F
185211,Signature Healthcare of McCreary County,Kentucky,F0880,True,False,False,Larrietta Elliotte,XXX,2020-10-01,D
185211,Signature Healthcare of McCreary County,Kentucky,F0880,True,False,False,Larrietta Elliotte,XXX,2019-05-02,D
185217,Metcalfe Health Care Center AL,Kentucky,F0880,True,False,False,Molly Fox,XXX,2022-10-22,F
185217,Metcalfe Health Care Center SNF,Kentucky,F0880,True,True,True,Molly Fox,Laura Faughn,2022-10-22,F
185218,Somerset Nursing and Rehab,Kentucky,F0867,True,False,False,Keisha Todd,XXX,2019-11-16,E
185218,Somerset Nursing and Rehab,Kentucky,F0880,True,False,False,Keisha Todd,XXX,2019-11-16,D
185220,Nicholasville Nursing and Rehab,Kentucky,F0880,True,True,True,Charlsey Nave,Laura Faughn,2025-08-22,E
185220,Nicholasville Nursing and Rehab,Kentucky,F0755,True,True,True,Charlsey Nave,Laura Faughn,2024-09-12,F
185220,Nicholasville Nursing and Rehab,Kentucky,F0880,True,True,True,Charlsey Nave,Laura Faughn,2024-09-12,F
185221,Salyersville Nursing and Rehabilitation Center,Kentucky,F0760,True,False,False,Hali Adams,XXX,2025-05-17,E
185221,Salyersville Nursing and Rehabilitation Center,Kentucky,F0865,True,False,False,Hali Adams,XXX,2025-05-17,K
185221,Salyersville Nursing and Rehabilitation Center,Kentucky,F0760,True,False,False,Hali Adams,XXX,2019-02-06,J
185222,Good Shepherd Health and Rehabilitation Center,Kentucky,F0880,True,False,False,Hali Adams,XXX,2019-10-31,D
185222,Good Shepherd Health and Rehabilitation Center,Kentucky,F0865,True,False,False,Hali Adams,XXX,2023-11-17,J
185222,Good Shepherd Health and Rehabilitation Center,Kentucky,F0755,True,False,False,Hali Adams,XXX,2018-10-11,E
185224,Bowling Green Nursing and Rehabilitation,Kentucky,F0756,True,False,False,Abigail Pollachek,XXX,2024-11-07,D
185236,Chautauqua Health and Rehab,Kentucky,F0880,True,False,False,Rebekah Jarboe,XXX,2025-04-04,D
185236,Chautauqua Health and Rehab,Kentucky,F0867,True,False,False,Rebekah Jarboe,XXX,2021-08-27,F
185236,Chautauqua Health and Rehab,Kentucky,F0880,True,False,False,Rebekah Jarboe,XXX,2021-08-27,F
185236,Chautauqua Health and Rehab,Kentucky,F0880,True,False,False,Rebekah Jarboe,XXX,2019-07-25,E
185242,Mt Sterling Health & Rehab,Kentucky,F0865,True,False,False,Annaka Hoffman,XXX,2025-03-13,D
185242,Mt Sterling Health & Rehab,Kentucky,F0880,True,False,False,Annaka Hoffman,XXX,2025-03-13,E
185242,Mt Sterling Health & Rehab,Kentucky,F0880,True,False,False,Annaka Hoffman,XXX,2024-05-03,E
185249,Signature Healthcare at Jackson Manor Rehab,Kentucky,F0759,True,False,False,Keisha Todd,XXX,2020-09-25,D
185249,Signature Healthcare at Jackson Manor Rehab,Kentucky,F0880,True,False,False,Keisha Todd,XXX,2020-09-25,D
185249,Signature Healthcare at Jackson Manor Rehab,Kentucky,F0880,True,False,False,Keisha Todd,XXX,2019-03-28,F
185250,Oakmont Manor,Kentucky,F0880,True,False,False,Brenda Baldridge,XXX,2025-05-02,E
185250,Oakmont Manor,Kentucky,F0880,True,False,False,Brenda Baldridge,XXX,2019-01-17,D
185253,Carter Nursing and Rehabilitation,Kentucky,F0880,True,False,False,Lisa O'Daire,XXX,2025-08-29,D
185253,Carter Nursing and Rehabilitation,Kentucky,F0759,True,False,False,Lisa O'Daire,XXX,2023-07-17,E
185253,Carter Nursing and Rehabilitation,Kentucky,F0880,True,False,False,Lisa O'Daire,XXX,2023-07-17,D
185254,Ridgeway Nursing and Rehab,Kentucky,F0760,True,False,False,Corey Campbell,XXX,2025-05-08,D
185254,Ridgeway Nursing and Rehab,Kentucky,F0880,True,False,False,Corey Campbell,XXX,2025-05-08,D
185254,Ridgeway Nursing and Rehab,Kentucky,F0880,True,False,False,Corey Campbell,XXX,2019-08-08,D
185258,Lake Way Nursing and Rehab,Kentucky,F0880,True,False,False,Kaitlin Overfield,XXX,2019-01-10,D
185259,Rivers Edge Nursing and Rehabilitation,Kentucky,F0880,True,False,False,Kelly Butler,XXX,2024-11-15,E
185259,Rivers Edge Nursing and Rehabilitation,Kentucky,F0880,True,False,False,Kelly Butler,XXX,2019-07-12,F
185261,Wurtland Nursing and Rehab,Kentucky,F0880,True,False,False,Lora Stone,XXX,2025-02-11,E
185261,Wurtland Nursing and Rehab,Kentucky,F0756,True,False,False,Lora Stone,XXX,2019-10-24,D
185264,Henson Park Health & Rehabilitation,Kentucky,F0880,True,False,False,Corey Campbell,XXX,2024-06-12,D
185264,Henson Park Health & Rehabilitation,Kentucky,F0760,True,False,False,Corey Campbell,XXX,2023-09-29,J
185265,Grant Healthcare and Rehabilitation,Kentucky,F0880,False,False,False,XXX,XXX,2025-09-12,E
185265,Grant Healthcare and Rehabilitation,Kentucky,F0880,False,False,False,XXX,XXX,2024-10-25,D
185266,Elizabethtown Nursing and Rehab Center,Kentucky,F0880,True,False,False,Kristen Falls,XXX,2024-08-29,E
185266,Elizabethtown Nursing and Rehab Center,Kentucky,F0760,True,False,False,Kristen Falls,XXX,2024-08-29,D
185266,Elizabethtown Nursing and Rehab Center,Kentucky,F0880,True,False,False,Kristen Falls,XXX,2018-06-28,D
185269,Crittenden County Health and Rehab Center,Kentucky,F0880,True,False,False,Kaitlin Overfield,XXX,2025-02-07,D
185269,Crittenden County Health and Rehab Center,Kentucky,F0880,True,False,False,Kaitlin Overfield,XXX,2024-02-23,D
185270,Cumberland Valley Nursing & Rehabilitation,Kentucky,F0880,True,False,False,Molly Fox,XXX,2018-09-20,D
185271,Glenview Health and Rehab,Kentucky,F0880,True,False,False,Molly Fox,XXX,2024-04-12,D
185273,Owsley County Health Care Center,Kentucky,F0880,True,False,False,Larrietta Elliotte,XXX,2019-04-04,F
185274,West Liberty Nursing and Rehabilitation,Kentucky,F0880,True,False,False,Hali Adams,XXX,2025-08-26,D
185274,West Liberty Nursing and Rehabilitation,Kentucky,F0880,True,False,False,Hali Adams,XXX,2023-01-25,D
185282,South Shore Nursing and Rehabilitation,Kentucky,F0880,True,False,False,Lora Stone,XXX,2021-11-10,E
185293,Laurel Creek Health Care Center,Kentucky,F0880,True,False,False,Keisha Todd,XXX,2025-07-03,D
185295,Dover Nursing and Rehab,Kentucky,F0880,True,False,False,Corey Campbell,XXX,2023-12-13,E
185295,Dover Nursing and Rehab,Kentucky,F0759,True,False,False,Corey Campbell,XXX,2023-12-13,D
185295,Dover Nursing and Rehab,Kentucky,F0880,True,False,False,Corey Campbell,XXX,2022-09-09,D
185302,Hardinsburg Nursing and Rehabilitation,Kentucky,F0865,True,False,False,Melissa Cheatham,XXX,2019-03-29,D
185313,Creekwood Nursing and Rehabilitation,Kentucky,F0755,True,False,False,Angela Gipson,XXX,2024-10-31,D
185313,Creekwood Nursing and Rehabilitation,Kentucky,F0880,True,False,False,Angela Gipson,XXX,2024-10-31,D
185313,Creekwood Nursing and Rehabilitation,Kentucky,F0880,True,False,False,Angela Gipson,XXX,2019-09-25,D
185314,Pioneer Trace Healthcare and Rehabilitation,Kentucky,F0880,True,False,False,Lisa O'Daire,XXX,2024-10-03,F
185314,Pioneer Trace Healthcare and Rehabilitation,Kentucky,F0865,True,False,False,Lisa O'Daire,XXX,2018-09-13,E
185314,Pioneer Trace Healthcare and Rehabilitation,Kentucky,F0880,True,False,False,Lisa O'Daire,XXX,2018-09-13,E
185315,Clinton County Care and Rehab,Kentucky,F0880,True,False,False,Molly Fox,XXX,2021-12-22,F
185317,Greenville Nursing and Rehabilitation,Kentucky,F0759,True,False,False,Leslie Johnson,XXX,2024-06-20,D
185318,Lake Barkley Health & Rehabilitation,Kentucky,F0880,True,False,False,Kaitlin Overfield,XXX,2025-04-24,D
185318,Lake Barkley Health & Rehabilitation,Kentucky,F0880,True,False,False,Kaitlin Overfield,XXX,2020-02-14,D
185318,Lake Barkley Health & Rehabilitation,Kentucky,F0760,True,False,False,Kaitlin Overfield,XXX,2019-01-30,D
185318,Lake Barkley Health & Rehabilitation,Kentucky,F0880,True,False,False,Kaitlin Overfield,XXX,2019-01-30,D
185330,Campbellsville Nursing and Rehabilitation,Kentucky,F0880,True,False,False,Molly Fox,XXX,2019-11-21,F
185332,Harrison Nursing and Rehab,Kentucky,F0865,True,False,False,Connie Maddox,XXX,2025-01-24,F
185332,Harrison Nursing and Rehab,Kentucky,F0880,True,False,False,Connie Maddox,XXX,2025-01-24,F
185333,Klondike Center,Kentucky,F0880,True,True,True,Kristen Falls,Joan Shemwell,2019-09-06,D
185333,Klondike Center,Kentucky,F0755,True,True,True,Kristen Falls,Joan Shemwell,2018-07-01,K
185333,Klondike Center,Kentucky,F0760,True,True,True,Kristen Falls,Joan Shemwell,2018-07-01,J
185333,Klondike Center,Kentucky,F0867,True,True,True,Kristen Falls,Joan Shemwell,2018-07-01,K
185334,Beaver Dam Nursing and Rehab,Kentucky,F0880,True,False,False,Rebekah Jarboe,XXX,2025-05-08,D
185334,Beaver Dam Nursing and Rehab,Kentucky,F0880,True,False,False,Rebekah Jarboe,XXX,2024-03-21,F
185339,Irvine Nursing and Rehabilitation Center,Kentucky,F0880,True,False,False,Annaka Hoffman,XXX,2025-02-13,D
185339,Irvine Nursing and Rehabilitation Center,Kentucky,F0880,True,False,False,Annaka Hoffman,XXX,2019-04-04,E
185342,Signature Healthcare of Colonial,Kentucky,F0760,False,True,False,XXX,Achamma Itticheria,2024-07-11,J
185342,Signature Healthcare of Colonial,Kentucky,F0880,False,True,False,XXX,Achamma Itticheria,2024-07-11,D
185352,Stanton Nursing and Rehabilitation Center,Kentucky,F0880,True,False,False,Corey Campbell,XXX,2019-02-14,D
185355,River Valley Nursing Home,Kentucky,F0760,True,False,False,Connie Maddox,XXX,2025-06-26,D
185355,River Valley Nursing Home,Kentucky,F0880,True,False,False,Connie Maddox,XXX,2024-09-06,E
185355,River Valley Nursing Home,Kentucky,F0755,True,False,False,Connie Maddox,XXX,2024-09-06,D
185359,Robertson County Health Care,Kentucky,F0880,True,False,False,Connie Maddox,XXX,2025-07-02,D
185364,Owenton Healthcare and Rehabilitation,Kentucky,F0880,False,True,False,XXX,Achamma Itticheria,2024-08-09,D
185364,Owenton Healthcare and Rehabilitation,Kentucky,F0760,False,True,False,XXX,Achamma Itticheria,2019-10-31,D
185364,Owenton Healthcare and Rehabilitation,Kentucky,F0880,False,True,False,XXX,Achamma Itticheria,2018-08-23,D
185378,Maple Grove Senior Living,Kentucky,F0880,True,True,True,Charlsey Nave,Laura Faughn,2024-08-01,D
185379,Martin County Health Care,Kentucky,F0880,True,False,False,Hali Adams,XXX,2023-01-06,D
185379,Martin County Health Care,Kentucky,F0880,True,False,False,Hali Adams,XXX,2018-03-16,D
185381,Signature Healthcare of Hart County,Kentucky,F0755,True,False,False,Abigail Pollachek,XXX,2019-08-02,D
185381,Signature Healthcare of Hart County,Kentucky,F0757,True,False,False,Abigail Pollachek,XXX,2018-05-17,D
185381,Signature Healthcare of Hart County,Kentucky,F0880,True,False,False,Abigail Pollachek,XXX,2018-05-17,D
185388,Sam Swope Care Center,Kentucky,F0757,True,False,False,Sheena Steele,XXX,2024-08-16,D
185389,Edgemont Healthcare,Kentucky,F0880,True,False,False,Connie Maddox,XXX,2025-07-25,E
185389,Edgemont Healthcare,Kentucky,F0880,True,False,False,Connie Maddox,XXX,2019-03-07,D
185392,Woodland,Kentucky,F0880,True,False,False,Lora Stone,XXX,2025-04-17,E
185400,Elkton Nursing and Rehab,Kentucky,F0755,True,False,False,Angela Gipson,XXX,2024-09-12,E
185400,Elkton Nursing and Rehab,Kentucky,F0756,True,False,False,Angela Gipson,XXX,2024-09-12,D
185400,Elkton Nursing and Rehab,Kentucky,F0759,True,False,False,Angela Gipson,XXX,2024-09-12,E
185400,Elkton Nursing and Rehab,Kentucky,F0880,True,False,False,Angela Gipson,XXX,2024-09-12,F
185401,Edmonson Center,Kentucky,F0880,True,False,False,Angela Gipson,XXX,2019-01-24,D
185408,Liberty Care & Rehabilitation Center,Kentucky,F0755,True,False,False,Corey Campbell,XXX,2024-06-14,D
185408,Liberty Care & Rehabilitation Center,Kentucky,F0760,True,False,False,Corey Campbell,XXX,2024-06-14,D
185408,Liberty Care & Rehabilitation Center,Kentucky,F0880,True,False,False,Corey Campbell,XXX,2024-06-14,E
185415,Elliott Nursing and Rehabilitation,Kentucky,F0880,True,True,True,Brenda Baldridge,Laura Faughn,2024-04-20,J
185418,Boyd County Nursing and Rehabilitation,Kentucky,F0759,True,False,False,Brenda Baldridge,XXX,2025-11-21,E
185418,Boyd County Nursing and Rehabilitation,Kentucky,F0880,True,False,False,Brenda Baldridge,XXX,2025-11-21,F
185418,Boyd County Nursing and Rehabilitation,Kentucky,F0880,True,False,False,Brenda Baldridge,XXX,2024-10-25,D
185418,Boyd County Nursing and Rehabilitation,Kentucky,F0755,True,False,False,Brenda Baldridge,XXX,2019-10-04,G
185418,Boyd County Nursing and Rehabilitation,Kentucky,F0880,True,False,False,Brenda Baldridge,XXX,2019-10-04,D
185434,Heritage Nursing and Rehab,Kentucky,F0880,True,False,False,Larrietta Elliotte,XXX,2025-04-30,D
185436,Wellington Parc of Owensboro,Kentucky,F0880,True,False,False,Rebekah Jarboe,XXX,2019-12-11,D
185436,Wellington Parc of Owensboro,Kentucky,F0757,True,False,False,Rebekah Jarboe,XXX,2018-09-13,E
185436,Wellington Parc of Owensboro,Kentucky,F0880,True,False,False,Rebekah Jarboe,XXX,2018-09-13,D
185437,Village of Lebanon,Kentucky,F0759,True,False,False,Julia Guerrero,XXX,2025-08-15,D
185437,Village of Lebanon,Kentucky,F0880,True,False,False,Julia Guerrero,XXX,2022-04-21,D
185443,Kensington Health Center,Kentucky,F0880,True,True,True,Kathy Moss,Achamma Itticheria,2019-10-18,D
185443,Kensington Health Center,Kentucky,F0867,True,True,True,Kathy Moss,Achamma Itticheria,2018-08-21,E
185444,Cambridge Nursing and Rehabilitation Center,Kentucky,F0880,True,False,False,Julia Guerrero,XXX,2024-08-22,E
185444,Cambridge Nursing and Rehabilitation Center,Kentucky,F0880,True,False,False,Julia Guerrero,XXX,2020-09-24,D
185444,Cambridge Nursing and Rehabilitation Center,Kentucky,F0880,True,False,False,Julia Guerrero,XXX,2019-03-14,D
185451,Telford Terrace SNF,Kentucky,F0880,True,False,False,Corey Campbell,XXX,2022-01-15,J
185451,Telford Terrace - Personal Care,Kentucky,F0880,True,False,False,Corey Campbell,XXX,2022-01-15,J
185456,Seneca Place,Kentucky,F0880,True,False,False,Sheena Steele,XXX,2025-01-17,D
185456,Seneca Place,Kentucky,F0880,True,False,False,Sheena Steele,XXX,2024-02-09,D
185456,Seneca Place,Kentucky,F0755,True,False,False,Sheena Steele,XXX,2021-04-03,K
185456,Seneca Place,Kentucky,F0759,True,False,False,Sheena Steele,XXX,2021-04-03,D
185456,Seneca Place,Kentucky,F0865,True,False,False,Sheena Steele,XXX,2021-04-03,L
185456,Seneca Place,Kentucky,F0880,True,False,False,Sheena Steele,XXX,2021-04-03,F
185463,Lexington Premier Nursing and Rehab,Kentucky,F0755,True,False,False,Julia Guerrero,XXX,2023-01-28,D
185463,Lexington Premier Nursing and Rehab,Kentucky,F0760,True,False,False,Julia Guerrero,XXX,2023-09-05,D
185463,Lexington Premier Nursing and Rehab,Kentucky,F0841,True,False,False,Julia Guerrero,XXX,2023-09-05,F
185463,Lexington Premier Nursing and Rehab,Kentucky,F0867,True,False,False,Julia Guerrero,XXX,2023-09-05,H
185463,Lexington Premier Nursing and Rehab,Kentucky,F0880,True,False,False,Julia Guerrero,XXX,2018-11-01,D
185468,Chestnut Ridge Health & Rehabilitation,Kentucky,F0880,True,False,False,Catherine Flem,XXX,2023-08-07,E
185468,Chestnut Ridge Health & Rehabilitation,Kentucky,F0880,True,False,False,Catherine Flem,XXX,2018-10-12,D
345000,Autumn Care of Biscoe,North Carolina,F0760,True,False,False,Elonda Womble,XXX,2024-03-20,E
345000,Autumn Care of Biscoe,North Carolina,F0867,True,False,False,Elonda Womble,XXX,2024-03-20,E
345000,Autumn Care of Biscoe,North Carolina,F0756,True,False,False,Elonda Womble,XXX,2022-10-31,D
345000,Autumn Care of Biscoe,North Carolina,F0757,True,False,False,Elonda Womble,XXX,2022-10-31,E
345000,Autumn Care of Biscoe,North Carolina,F0759,True,False,False,Elonda Womble,XXX,2022-10-31,D
345004,Person Memorial Hospital Extended Care Unit,North Carolina,F0867,True,False,False,Whitney Andrew,XXX,2023-08-23,E
345004,Person Memorial Hospital Extended Care Unit,North Carolina,F0880,True,False,False,Whitney Andrew,XXX,2022-01-07,F
345006,Blumenthal Nursing and Rehab,North Carolina,F0755,True,False,False,Lisa Williams-Corbin,XXX,2025-12-09,E
345006,Blumenthal Nursing and Rehab,North Carolina,F0760,True,False,False,Lisa Williams-Corbin,XXX,2025-12-09,E
345006,Blumenthal Nursing and Rehab,North Carolina,F0880,True,False,False,Lisa Williams-Corbin,XXX,2025-09-13,D
345006,Blumenthal Nursing and Rehab,North Carolina,F0760,True,False,False,Lisa Williams-Corbin,XXX,2024-11-01,E
345006,Blumenthal Nursing and Rehab,North Carolina,F0880,True,False,False,Lisa Williams-Corbin,XXX,2024-11-01,K
345006,Blumenthal Nursing and Rehab,North Carolina,F0867,True,False,False,Lisa Williams-Corbin,XXX,2023-05-25,F
345013,Peak Resources Charlotte,North Carolina,F0759,True,False,False,Trishonda Shackleford,XXX,2025-06-26,D
345013,Peak Resources Charlotte,North Carolina,F0867,True,False,False,Trishonda Shackleford,XXX,2024-03-21,E
345036,Elizabeth City Health & Rehabilitation Center,North Carolina,F0867,True,False,False,Heather Lee,XXX,2024-04-05,B
345036,Elizabeth City Health & Rehabilitation Center,North Carolina,F0867,True,False,False,Heather Lee,XXX,2023-11-22,D
345036,Elizabeth City Health & Rehabilitation Center,North Carolina,F0867,True,False,False,Heather Lee,XXX,2023-01-27,E
345036,Elizabeth City Health & Rehabilitation Center,North Carolina,F0880,True,False,False,Heather Lee,XXX,2023-01-27,E
345051,Anson Health and Rehabilitation,North Carolina,F0759,True,True,True,LaKenya Williams,Min-Ji Lee,2022-03-03,D
345053,Pettigrew Rehabilitation Center,North Carolina,F0867,True,False,False,Colette Affiah,XXX,2023-02-09,E
345061,PruittHealth - Durham,North Carolina,F0760,True,False,False,Crystal Parker,XXX,2025-04-04,E
345061,PruittHealth - Durham,North Carolina,F0760,True,False,False,Crystal Parker,XXX,2024-09-19,D
345061,PruittHealth - Durham,North Carolina,F0867,True,False,False,Crystal Parker,XXX,2024-01-12,D
345061,PruittHealth - Durham,North Carolina,F0759,True,False,False,Crystal Parker,XXX,2022-10-27,D
345063,Harmony Park Wilson,North Carolina,F0867,True,False,False,Carla Pierce,XXX,2023-12-01,E
345063,Harmony Park Wilson,North Carolina,F0867,True,False,False,Carla Pierce,XXX,2023-03-08,D
345063,Harmony Park Wilson,North Carolina,F0867,True,False,False,Carla Pierce,XXX,2022-08-19,D
345063,Harmony Park Wilson,North Carolina,F0880,True,False,False,Carla Pierce,XXX,2022-08-19,L
345070,Durham Nursing & Rehab Center,North Carolina,F0755,True,False,False,Whitney Andrew,XXX,2024-07-31,D
345070,Durham Nursing & Rehab Center,North Carolina,F0760,True,False,False,Whitney Andrew,XXX,2024-07-31,D
345070,Durham Nursing & Rehab Center,North Carolina,F0867,True,False,False,Whitney Andrew,XXX,2024-05-09,D
345070,Durham Nursing & Rehab Center,North Carolina,F0867,True,False,False,Whitney Andrew,XXX,2024-03-06,G
345070,Durham Nursing & Rehab Center,North Carolina,F0867,True,False,False,Whitney Andrew,XXX,2023-09-14,E
345070,Durham Nursing & Rehab Center,North Carolina,F0867,True,False,False,Whitney Andrew,XXX,2023-04-13,D
345077,Sunnybrook Rehabilitation Center,North Carolina,F0757,True,False,False,Cathy Burnham,XXX,2025-02-20,D
345077,Sunnybrook Rehabilitation Center,North Carolina,F0755,True,False,False,Cathy Burnham,XXX,2024-06-21,E
345089,Walnut Cove Health and Rehabilitation,North Carolina,F0867,False,True,False,XXX,Javier Cruz,2023-03-30,D
345096,Atrium Health Huntersville Oaks,North Carolina,F0880,True,False,False,Nerissa Nelson,XXX,2025-03-14,J
345103,Matthews Health and Rehab,North Carolina,F0880,True,False,False,Mercedes Whitworth,XXX,2025-02-07,K
345103,Matthews Health and Rehab,North Carolina,F0867,True,False,False,Mercedes Whitworth,XXX,2023-10-13,E
345106,Trinity Ridge,North Carolina,F0759,True,False,False,Stacey Holmes,XXX,2025-03-27,D
345106,Trinity Ridge,North Carolina,F0880,True,False,False,Stacey Holmes,XXX,2025-03-27,D
345110,Autumn Care of Waynesville,North Carolina,F0880,True,True,True,Steffanie Mack,Neal H. Guffey,2025-09-09,D
345110,Autumn Care of Waynesville,North Carolina,F0605,True,True,True,Steffanie Mack,Neal H. Guffey,2025-05-22,D
345110,Autumn Care of Waynesville,North Carolina,F0757,True,True,True,Steffanie Mack,Neal H. Guffey,2024-11-26,D
345110,Autumn Care of Waynesville,North Carolina,F0759,True,True,True,Steffanie Mack,Neal H. Guffey,2024-05-09,D
345110,Autumn Care of Waynesville,North Carolina,F0880,True,True,True,Steffanie Mack,Neal H. Guffey,2024-05-09,D
345124,PruittHealth - Elkin,North Carolina,F0880,True,False,False,Heather Landis,XXX,2024-07-05,K
345124,PruittHealth - Elkin,North Carolina,F0867,True,False,False,Heather Landis,XXX,2023-01-11,F
345134,Sherwood Health and Rehab,North Carolina,F0880,False,False,False,XXX,XXX,2025-09-17,D
